  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 610 B AIRFOIL                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3012   0.01650   0.01094  -0.1038   0.7282   0.0764
  -1.750   0.3255   0.01600   0.01020  -0.1030   0.7090   0.0857
  -1.500   0.3494   0.01545   0.00957  -0.1024   0.6905   0.0885
  -1.250   0.3743   0.01519   0.00904  -0.1016   0.6737   0.0982
  -1.000   0.3985   0.01455   0.00834  -0.1011   0.6584   0.1009
  -0.750   0.4240   0.01445   0.00800  -0.1004   0.6461   0.1111
  -0.500   0.4487   0.01375   0.00731  -0.1000   0.6359   0.1148
  -0.250   0.4740   0.01343   0.00686  -0.0996   0.6258   0.1260
   0.000   0.4995   0.01304   0.00639  -0.0991   0.6163   0.1309
   0.250   0.5254   0.01265   0.00585  -0.0985   0.6083   0.1391
   0.500   0.5554   0.01005   0.00265  -0.0966   0.6030   0.0576
   0.750   0.5811   0.00986   0.00246  -0.0961   0.5967   0.0595
   1.000   0.6069   0.00981   0.00236  -0.0956   0.5913   0.0623
   1.250   0.6325   0.00959   0.00216  -0.0951   0.5853   0.0652
   1.500   0.6583   0.00955   0.00212  -0.0947   0.5793   0.0675
   1.750   0.6845   0.00953   0.00211  -0.0943   0.5741   0.0689
   2.000   0.7108   0.00952   0.00211  -0.0940   0.5688   0.0701
   2.250   0.7367   0.00957   0.00213  -0.0936   0.5636   0.0712
   2.750   0.7891   0.00959   0.00221  -0.0928   0.5521   0.0771
   3.250   0.8407   0.00963   0.00239  -0.0920   0.5391   0.1118
   3.500   0.8551   0.00860   0.00262  -0.0897   0.5333   0.7161
