  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 54 AIRFOIL                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0225   0.02459   0.01853  -0.0253   0.4320   0.0308
  -1.750   0.0505   0.02318   0.01699  -0.0257   0.4229   0.0314
  -1.500   0.0792   0.02199   0.01563  -0.0259   0.4137   0.0322
  -1.250   0.1087   0.02092   0.01441  -0.0259   0.4044   0.0335
  -1.000   0.1412   0.02187   0.01486  -0.0248   0.3950   0.0354
  -0.750   0.1696   0.01931   0.01223  -0.0254   0.3847   0.0359
  -0.500   0.1978   0.01799   0.01087  -0.0257   0.3723   0.0366
  -0.250   0.2263   0.01711   0.00988  -0.0258   0.3580   0.0376
   0.000   0.2553   0.01647   0.00908  -0.0257   0.3413   0.0393
   0.250   0.2855   0.01753   0.00969  -0.0249   0.3230   0.0415
   0.500   0.3137   0.01538   0.00757  -0.0254   0.3065   0.0428
   0.750   0.3420   0.01480   0.00690  -0.0255   0.2924   0.0447
   1.250   0.3994   0.01399   0.00586  -0.0253   0.2739   0.0501
   1.750   0.4563   0.01332   0.00507  -0.0251   0.2607   0.0590
