  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 275 (DAIMLER VI) AIRFOIL                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3439   0.01830   0.01314  -0.1079   0.8455   0.0406
  -1.750   0.3660   0.01511   0.00990  -0.1078   0.8304   0.0430
  -1.500   0.3912   0.01440   0.00907  -0.1072   0.8115   0.0453
  -1.250   0.4179   0.01532   0.00968  -0.1059   0.7840   0.0499
  -1.000   0.4400   0.01315   0.00734  -0.1051   0.7509   0.0534
  -0.750   0.4628   0.01287   0.00683  -0.1039   0.7091   0.0575
  -0.500   0.4849   0.01241   0.00609  -0.1026   0.6669   0.0652
  -0.250   0.5074   0.01222   0.00564  -0.1014   0.6302   0.0762
   0.000   0.5307   0.01223   0.00551  -0.1004   0.5978   0.0850
