  
       XFOIL         Version 6.99
  
 Calculated polar for: SOKOLOV AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.4496   0.01581   0.01061  -0.1558   0.7598   0.0942
  -1.750   0.4945   0.01082   0.00444  -0.1579   0.7516   0.0467
  -1.250   0.5528   0.01020   0.00362  -0.1583   0.7304   0.0465
  -1.000   0.5818   0.00996   0.00330  -0.1585   0.7190   0.0463
  -0.750   0.6108   0.00974   0.00300  -0.1587   0.7066   0.0465
  -0.500   0.6398   0.00954   0.00273  -0.1589   0.6945   0.0475
  -0.250   0.6688   0.00939   0.00251  -0.1591   0.6834   0.0501
   0.250   0.7262   0.00925   0.00224  -0.1594   0.6621   0.0603
   0.500   0.7548   0.00921   0.00230  -0.1595   0.6525   0.0993
   0.750   0.7830   0.00926   0.00233  -0.1596   0.6430   0.1201
   1.000   0.8111   0.00928   0.00234  -0.1597   0.6333   0.1345
   1.250   0.8394   0.00928   0.00237  -0.1598   0.6236   0.1517
   1.500   0.8676   0.00925   0.00244  -0.1600   0.6136   0.1958
   1.750   0.8961   0.00913   0.00260  -0.1603   0.6046   0.3363
   2.000   0.9244   0.00907   0.00276  -0.1605   0.5963   0.4407
   2.250   0.9523   0.00860   0.00296  -0.1609   0.5892   0.7321
