  
       XFOIL         Version 6.99
  
 Calculated polar for: GOE 174 (ALBATROS 5020) AIRFOIL                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.4245   0.01358   0.00688  -0.1137   0.6332   0.0579
  -1.250   0.4533   0.01224   0.00521  -0.1133   0.6242   0.0480
  -0.750   0.5086   0.01098   0.00380  -0.1129   0.6064   0.0449
  -0.500   0.5361   0.01067   0.00341  -0.1126   0.5968   0.0446
  -0.250   0.5635   0.01044   0.00312  -0.1124   0.5863   0.0445
   0.000   0.5912   0.01024   0.00288  -0.1122   0.5758   0.0445
   0.250   0.6188   0.01011   0.00271  -0.1121   0.5663   0.0454
   0.500   0.6463   0.01001   0.00256  -0.1119   0.5567   0.0459
   0.750   0.6741   0.00991   0.00244  -0.1118   0.5461   0.0461
   1.000   0.7017   0.00986   0.00234  -0.1117   0.5346   0.0467
   1.500   0.7563   0.00986   0.00222  -0.1112   0.5068   0.0507
   2.000   0.8100   0.00976   0.00235  -0.1109   0.4716   0.2083
   2.250   0.8362   0.00935   0.00254  -0.1110   0.4538   0.4948
