  
       XFOIL         Version 6.99
  
 Calculated polar for: EPPLER STE 87(-3)-914 AIRFOIL                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3519   0.01560   0.01062  -0.1477   0.8732   0.4543
  -1.000   0.4816   0.01412   0.00998  -0.1512   0.8616   0.7305
  -0.750   0.5212   0.01356   0.00940  -0.1531   0.8610   0.7466
  -0.500   0.5605   0.01295   0.00878  -0.1548   0.8605   0.7587
  -0.250   0.5989   0.01244   0.00825  -0.1565   0.8601   0.7689
   0.750   0.7150   0.01142   0.00727  -0.1565   0.8473   0.7953
   1.250   0.7580   0.01124   0.00714  -0.1536   0.8354   0.8050
   1.750   0.8047   0.01098   0.00691  -0.1515   0.8220   0.8140
   2.000   0.8193   0.01114   0.00710  -0.1489   0.8104   0.8187
   2.250   0.8427   0.01110   0.00706  -0.1480   0.7986   0.8241
   2.500   0.8685   0.01083   0.00682  -0.1472   0.7868   0.8295
   2.750   0.9006   0.01047   0.00643  -0.1475   0.7730   0.8395
   3.000   0.9332   0.01006   0.00597  -0.1478   0.7545   0.8480
   3.250   0.9649   0.00994   0.00571  -0.1483   0.7257   0.8535
   3.500   0.9853   0.01012   0.00571  -0.1467   0.6901   0.8567
   3.750   0.9999   0.01052   0.00593  -0.1442   0.6533   0.8599
   4.250   1.0256   0.01160   0.00665  -0.1388   0.5822   0.8655
   4.500   1.0374   0.01216   0.00705  -0.1361   0.5478   0.8675
   4.750   1.0490   0.01273   0.00747  -0.1333   0.5153   0.8695
   5.000   1.0617   0.01333   0.00792  -0.1308   0.4839   0.8713
   5.250   1.0759   0.01391   0.00837  -0.1286   0.4530   0.8733
   5.500   1.0913   0.01449   0.00882  -0.1267   0.4246   0.8752
   6.000   1.1255   0.01559   0.00970  -0.1237   0.3754   0.8783
