  
       XFOIL         Version 6.99
  
 Calculated polar for: Eiffel 10 (Wright) - 1903 Wright Flyer airfoil  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2868   0.03334   0.02718  -0.1024   0.0324   0.0146
  -1.750   0.3197   0.03158   0.02535  -0.1046   0.0325   0.0150
  -1.500   0.3554   0.03002   0.02370  -0.1068   0.0317   0.0155
  -1.250   0.3932   0.02816   0.02169  -0.1089   0.0327   0.0163
  -1.000   0.4368   0.02601   0.01930  -0.1109   0.0346   0.0170
  -0.750   0.4655   0.02511   0.01840  -0.1120   0.0389   0.0176
  -0.500   0.4992   0.02406   0.01730  -0.1127   0.0470   0.0185
   0.000   0.5656   0.02269   0.01548  -0.1135   0.0533   0.0200
   0.250   0.5957   0.02229   0.01495  -0.1138   0.0535   0.0208
   0.500   0.6275   0.02254   0.01477  -0.1135   0.0527   0.0227
   0.750   0.6576   0.02117   0.01347  -0.1140   0.0470   0.0241
